id,title,authors,published_date,url,pdf
2503.08150v1,Remarks on the Gluing Theorems for Compact Special Lagrangian Submanifolds with Isolated Conical Singularities,Yohsuke Imagi,2025-03-11,http://arxiv.org/abs/2503.08150v1,http://arxiv.org/pdf/2503.08150v1
2503.08922v1,Barcode growth for toric-integrable Hamiltonian systems,"Erol Barut, Viktor L. Ginzburg",2025-03-11,http://arxiv.org/abs/2503.08922v1,http://arxiv.org/pdf/2503.08922v1
2503.08646v2,Isotropic embeddings of coadjoint orbits and magnetic geodesic flows,"Dmitri Bykov, Andrew Kuzovchikov",2025-03-11,http://arxiv.org/abs/2503.08646v2,http://arxiv.org/pdf/2503.08646v2
2503.07543v1,Morse theory of loop spaces and Hecke algebras,"Ko Honda, Roman Krutowski, Yin Tian, Tianyu Yuan",2025-03-10,http://arxiv.org/abs/2503.07543v1,http://arxiv.org/pdf/2503.07543v1
2503.07441v1,Quantum Maslov classes,Yasha Savelyev,2025-03-10,http://arxiv.org/abs/2503.07441v1,http://arxiv.org/pdf/2503.07441v1
2503.06939v2,Quantization of nonlinear non-Hamiltonian systems,"Andy Chia, Wai-Keong Mok, Leong-Chuan Kwek, Changsuk Noh",2025-03-10,http://arxiv.org/abs/2503.06939v2,http://arxiv.org/pdf/2503.06939v2
2503.06570v1,Continuous and Discrete Asymptotic Behaviours of the J-function of a Fano Manifold,ChunYin Hau,2025-03-09,http://arxiv.org/abs/2503.06570v1,http://arxiv.org/pdf/2503.06570v1
2503.05932v3,Small symplectic $4$-manifolds via contact gluing and some applications,Weimin Chen,2025-03-07,http://arxiv.org/abs/2503.05932v3,http://arxiv.org/pdf/2503.05932v3
2503.05277v1,Multiple Horn problems for planar networks and invertible matrices,"Anton Alekseev, Arkady Berenstein, Anfisa Gurenkova, Yanpeng Li",2025-03-07,http://arxiv.org/abs/2503.05277v1,http://arxiv.org/pdf/2503.05277v1
2503.05272v1,Hypersymplectic structures invariant under an effective circle action,"Joel Fine, Weiyong He, Chengjian Yao",2025-03-07,http://arxiv.org/abs/2503.05272v1,http://arxiv.org/pdf/2503.05272v1
2503.05680v1,Homological mirror symmetry for projective K3 surfaces,"Paul Hacking, Ailsa Keating",2025-03-07,http://arxiv.org/abs/2503.05680v1,http://arxiv.org/pdf/2503.05680v1
2503.05080v1,Poisson homogeneous spaces of Poisson 2-groups,"Honglei Lang, Zhangju Liu",2025-03-07,http://arxiv.org/abs/2503.05080v1,http://arxiv.org/pdf/2503.05080v1
2503.05644v1,Deformations of T-log-symplectic log-canonical Poisson structures and symmetric Poisson CGL extensions,"Jiang-Hua Lu, Mykola Matviichuk",2025-03-07,http://arxiv.org/abs/2503.05644v1,http://arxiv.org/pdf/2503.05644v1
2503.04277v2,Contact big fiber theorems,"Yuhan Sun, Igor Uljarevic, Umut Varolgunes",2025-03-06,http://arxiv.org/abs/2503.04277v2,http://arxiv.org/pdf/2503.04277v2
2503.05000v1,Butcher series for Hamiltonian Poisson integrators through symplectic groupoids,"Adrien Busnot Laurent, Oscar Cosserat",2025-03-06,http://arxiv.org/abs/2503.05000v1,http://arxiv.org/pdf/2503.05000v1
2503.04077v1,Periodic Inscription of Isosceles Trapezoids,Ali Naseri Sadr,2025-03-06,http://arxiv.org/abs/2503.04077v1,http://arxiv.org/pdf/2503.04077v1
2503.03672v2,Darboux type theorems in multisymplectic geometry,Leonid Ryvkin,2025-03-05,http://arxiv.org/abs/2503.03672v2,http://arxiv.org/pdf/2503.03672v2
2503.03226v1,Non-resonant Hopf Links Near a Hamiltonian Equilibrium Point,"C. Grotta-Ragazzo, Lei Liu, Pedro A. S. Salomão",2025-03-05,http://arxiv.org/abs/2503.03226v1,http://arxiv.org/pdf/2503.03226v1
2503.02406v1,The Hopf-Rinow theorem and the Mañé critical value for magnetic geodesics on odd-dimensional spheres,"Peter Albers, Gabriele Benedetti, Levin Maier",2025-03-04,http://arxiv.org/abs/2503.02406v1,http://arxiv.org/pdf/2503.02406v1
2503.00500v1,P-adic splittings of the quantum connection,Paul Seidel,2025-03-01,http://arxiv.org/abs/2503.00500v1,http://arxiv.org/pdf/2503.00500v1
2502.21222v1,"Exercises on the Kepler ellipses through a fixed point in space, after Otto Laporte",Gert Heckman,2025-02-28,http://arxiv.org/abs/2502.21222v1,http://arxiv.org/pdf/2502.21222v1
2503.00123v2,A symplectic viewpoint on Anosov flows,Thomas Massoni,2025-02-28,http://arxiv.org/abs/2503.00123v2,http://arxiv.org/pdf/2503.00123v2
2502.19978v1,Guillermou-Kashiwara-Schapira kernels of geodesic flows,Takumi Arai,2025-02-27,http://arxiv.org/abs/2502.19978v1,http://arxiv.org/pdf/2502.19978v1
2502.19408v1,Enumerative Geometry of Quantum Periods,"Tim Gräfnitz, Helge Ruddat, Eric Zaslow, Benjamin Zhou",2025-02-26,http://arxiv.org/abs/2502.19408v1,http://arxiv.org/pdf/2502.19408v1
2502.18602v1,Which singular tangent bundles are isomorphic?,"Eva Miranda, Pablo Nicolás",2025-02-25,http://arxiv.org/abs/2502.18602v1,http://arxiv.org/pdf/2502.18602v1
2502.18295v1,Quantization of the Momentum Map via $\frak{g}$-adapted Formalities,"Chiara Esposito, Ryszard Nest, Jonas Schnitzer, Boris Tsygan",2025-02-25,http://arxiv.org/abs/2502.18295v1,http://arxiv.org/pdf/2502.18295v1
2502.17269v1,Homogeneous bi-Hamiltonian structures and integrable contact systems,"Leonardo Colombo, Manuel de León, María Emma Eyrea Irazú, Asier López-Gordón",2025-02-24,http://arxiv.org/abs/2502.17269v1,http://arxiv.org/pdf/2502.17269v1
2502.16582v1,Rigidity and Realizability for Tropical Curves in Dimension 3,Jeff Hicks,2025-02-23,http://arxiv.org/abs/2502.16582v1,http://arxiv.org/pdf/2502.16582v1
2502.15621v1,Polarizations on a triangulated category,Daigo Ito,2025-02-21,http://arxiv.org/abs/2502.15621v1,http://arxiv.org/pdf/2502.15621v1
2502.15165v1,Knotted solid tori in contact manifolds,"John Etnyre, Youlin Li, Bülent Tosun",2025-02-21,http://arxiv.org/abs/2502.15165v1,http://arxiv.org/pdf/2502.15165v1
2502.14750v1,Maslov class of exact Lagrangians and cylindrical handles,Axel Husin,2025-02-20,http://arxiv.org/abs/2502.14750v1,http://arxiv.org/pdf/2502.14750v1
2502.14152v1,Retraction maps: A seed of geometric integrators. Part II: Symmetry and reduction,"María Barbero Liñán, Juan Carlos Marrero, David Martín de Diego",2025-02-19,http://arxiv.org/abs/2502.14152v1,http://arxiv.org/pdf/2502.14152v1
2502.13927v1,Contact domination,"Sekh Kiran Ajij, Ritwik Chakraborty, Balarka Sen",2025-02-19,http://arxiv.org/abs/2502.13927v1,http://arxiv.org/pdf/2502.13927v1
2502.11847v1,Minimal log discrepancy and orbifold curves,"Chi Li, Zhengyi Zhou",2025-02-17,http://arxiv.org/abs/2502.11847v1,http://arxiv.org/pdf/2502.11847v1
2502.11566v2,Ergodic closing lemmas and invariant Lagrangians,"Erman Cineli, Sobhan Seyfaddini, Shira Tanny",2025-02-17,http://arxiv.org/abs/2502.11566v2,http://arxiv.org/pdf/2502.11566v2
2502.11290v1,Orbifold Floer theory for global quotients and Hamiltonian dynamics,"Cheuk Yu Mak, Sobhan Seyfaddini, Ivan Smith",2025-02-16,http://arxiv.org/abs/2502.11290v1,http://arxiv.org/pdf/2502.11290v1
2502.08979v1,Hyperkähler structures on leaves of hyper-Lie Poisson manifolds,"Dadi Ni, Kaichuan Qi",2025-02-13,http://arxiv.org/abs/2502.08979v1,http://arxiv.org/pdf/2502.08979v1
2502.08762v1,Quantum spectrum and Gamma structure for standard flips,"Yefeng Shen, Mark Shoemaker",2025-02-12,http://arxiv.org/abs/2502.08762v1,http://arxiv.org/pdf/2502.08762v1
2502.06383v1,The affine closure of cotangent bundles of horospherical spaces,"Baohua Fu, Jie Liu",2025-02-10,http://arxiv.org/abs/2502.06383v1,http://arxiv.org/pdf/2502.06383v1
2502.06977v1,Bifurcations of magnetic geodesic flows on surfaces of revolution,"Ivan F. Kobtsev, Elena A. Kudryavtseva",2025-02-10,http://arxiv.org/abs/2502.06977v1,http://arxiv.org/pdf/2502.06977v1
2502.06467v1,A non-autonomous Hamiltonian diffeomorphism with roots of all orders,"Nicolas Grunder, Baptiste Serraille",2025-02-10,http://arxiv.org/abs/2502.06467v1,http://arxiv.org/pdf/2502.06467v1
2502.06951v3,Advancements in Functorial Homological Mirror Symmetry,Veronica Pasquarella,2025-02-10,http://arxiv.org/abs/2502.06951v3,http://arxiv.org/pdf/2502.06951v3
2502.03786v1,Multisymplectic structure of nonintegrable Henon-Heiles system,A. V. Tsiganov,2025-02-06,http://arxiv.org/abs/2502.03786v1,http://arxiv.org/pdf/2502.03786v1
2502.04148v2,Hodge microsheaves on cotangent bundles and plumbings,"Tatsuki Kuwagaki, Takahiro Saito",2025-02-06,http://arxiv.org/abs/2502.04148v2,http://arxiv.org/pdf/2502.04148v2
2502.02935v1,"Contact line bundles, foliations, and integrability",Bozidar Jovanovic,2025-02-05,http://arxiv.org/abs/2502.02935v1,http://arxiv.org/pdf/2502.02935v1
2502.03310v1,Pseudo-Holomorphic Hamiltonian Systems and Kähler Duality of Complex Coadjoint Orbits,Luiz Frederic Wagner,2025-02-05,http://arxiv.org/abs/2502.03310v1,http://arxiv.org/pdf/2502.03310v1
2502.01447v1,Higher-Degree Holomorphic Contact Structures,"Hisashi Kasuya, Dan Popovici, Luis Ugarte",2025-02-03,http://arxiv.org/abs/2502.01447v1,http://arxiv.org/pdf/2502.01447v1
2502.01149v1,Parabolic automorphisms of hyperk{ä}hler manifolds: Orbits and Betti maps,"Ekaterina Amerik, Serge Cantat",2025-02-03,http://arxiv.org/abs/2502.01149v1,http://arxiv.org/pdf/2502.01149v1
2502.00437v5,A Remark On Hofer-like Geometry,Stéphane Tchuiaga,2025-02-01,http://arxiv.org/abs/2502.00437v5,http://arxiv.org/pdf/2502.00437v5
2501.18587v2,Entropy functionals and equilibrium states in mixed quantum-classical dynamics,"Cesare Tronci, David Martínez-Crespo, François Gay-Balmaz",2025-01-30,http://arxiv.org/abs/2501.18587v2,http://arxiv.org/pdf/2501.18587v2
2501.17551v1,Infinite-dimensional Lagrange-Dirac systems with boundary energy flow I: Foundations,"François Gay-Balmaz, Álvaro Rodríguez Abella, Hiroaki Yoshimura",2025-01-29,http://arxiv.org/abs/2501.17551v1,http://arxiv.org/pdf/2501.17551v1
2501.17082v2,Equivariant localization in Batalin-Vilkovisky formalism,"Alberto S. Cattaneo, Shuhan Jiang",2025-01-28,http://arxiv.org/abs/2501.17082v2,http://arxiv.org/pdf/2501.17082v2
2501.14668v1,"Symplectic log Kodaira dimension $-\infty$, affine-ruledness and unicuspidal rational curves","Tian-Jun Li, Shengzhen Ning",2025-01-24,http://arxiv.org/abs/2501.14668v1,http://arxiv.org/pdf/2501.14668v1
2501.13179v1,Hard Lefschetz Condition on symplectic non-Kähler solvmanifolds,"Francesca Lusetti, Adriano Tomassini",2025-01-22,http://arxiv.org/abs/2501.13179v1,http://arxiv.org/pdf/2501.13179v1
2501.12850v1,"Algebraic Lagrangian cobordisms, flux and the Lagrangian Ceresa cycle",Alexia Corradini,2025-01-22,http://arxiv.org/abs/2501.12850v1,http://arxiv.org/pdf/2501.12850v1
2501.11254v1,Polarizations and Convergences of holomorphic sections on the tangent bundle of a Bohr-Sommerfeld Lagrangian submanifold,Yusaku Tiba,2025-01-20,http://arxiv.org/abs/2501.11254v1,http://arxiv.org/pdf/2501.11254v1
2501.09110v1,Persistence of unknottedness of clean Lagrangian intersections,"Johan Asplund, Yin Li",2025-01-15,http://arxiv.org/abs/2501.09110v1,http://arxiv.org/pdf/2501.09110v1
2501.07926v1,Moduli spaces of spacefilling branes in symplectic 4-manifolds,"Charlotte Kirchhoff-Lukat, Marco Zambon",2025-01-14,http://arxiv.org/abs/2501.07926v1,http://arxiv.org/pdf/2501.07926v1
2501.07153v1,Bifurcations of MacLaurin spheroids. A Hamiltonian perspective,Miguel Rodríguez-Olmos,2025-01-13,http://arxiv.org/abs/2501.07153v1,http://arxiv.org/pdf/2501.07153v1
2501.05428v1,Quantization of Holomorphic Symplectic Manifolds: Analytic Continuation of Path Integrals and Coherent States,Joshua Lackman,2025-01-09,http://arxiv.org/abs/2501.05428v1,http://arxiv.org/pdf/2501.05428v1
2501.04458v1,On the existence of Hamiltonian 4-manifolds with a contact type boundary,Aleksandra Marinkovic,2025-01-08,http://arxiv.org/abs/2501.04458v1,http://arxiv.org/pdf/2501.04458v1
2501.04687v1,An open-closed Deligne-Mumford field theory associated to a Lagrangian submanifold,"Amanda Hirschi, Kai Hugtenburg",2025-01-08,http://arxiv.org/abs/2501.04687v1,http://arxiv.org/pdf/2501.04687v1
2412.20941v2,On weakly exact Lagrangians in Liouville bi-fillings,Georgios Dimitroglou Rizell,2024-12-30,http://arxiv.org/abs/2412.20941v2,http://arxiv.org/pdf/2412.20941v2
2412.20809v1,Nilpotent orbits and their secant varieties,Dmitri I. Panyushev,2024-12-30,http://arxiv.org/abs/2412.20809v1,http://arxiv.org/pdf/2412.20809v1
2412.21114v1,All toric Kahler surfaces with twistor 2-forms,Sergei G. Ovchinnikov,2024-12-30,http://arxiv.org/abs/2412.21114v1,http://arxiv.org/pdf/2412.21114v1
2412.20491v1,The regularity and products in contact geometry,"Katarzyna Grabowska, Janusz Grabowski",2024-12-29,http://arxiv.org/abs/2412.20491v1,http://arxiv.org/pdf/2412.20491v1
2412.20293v1,Consistent deformations in the presymplectic BV-AKSZ approach,"Jordi Frias, Maxim Grigoriev",2024-12-28,http://arxiv.org/abs/2412.20293v1,http://arxiv.org/pdf/2412.20293v1
2412.20103v1,Jacobi-Koszul-Vinberg structures on Jacobi-left-symmetric algebroids,"Naoki Kimura, Tomoya Nakamura",2024-12-28,http://arxiv.org/abs/2412.20103v1,http://arxiv.org/pdf/2412.20103v1
2412.19739v2,On dual-projectively equivalent connections associated to second order superintegrable systems,Andreas Vollmer,2024-12-27,http://arxiv.org/abs/2412.19739v2,http://arxiv.org/pdf/2412.19739v2
2412.19319v2,Thermodynamic reduction of contact dynamics,"Hyun-Seok Do, Yong-Geun Oh",2024-12-26,http://arxiv.org/abs/2412.19319v2,http://arxiv.org/pdf/2412.19319v2
2412.19368v1,Variational integrators for stochastic Hamiltonian systems on Lie groups: properties and convergence,"François Gay-Balmaz, Meng Wu",2024-12-26,http://arxiv.org/abs/2412.19368v1,http://arxiv.org/pdf/2412.19368v1
2412.18071v1,Tropical Lagrangian coamoebae and free resolutions,"Christopher Kuo, Harold Williams",2024-12-24,http://arxiv.org/abs/2412.18071v1,http://arxiv.org/pdf/2412.18071v1
2412.18462v1,A proof of Gromov's non-squeezing theorem,Shah Faisal,2024-12-24,http://arxiv.org/abs/2412.18462v1,http://arxiv.org/pdf/2412.18462v1
2412.17157v2,A new look at unitarity in quantization commutes with reduction for toric manifolds,"José M. Mourão, João P. Nunes, Augusto Pereira, Dan Wang",2024-12-22,http://arxiv.org/abs/2412.17157v2,http://arxiv.org/pdf/2412.17157v2
2412.17873v2,Revisit Hamiltonian $S^1$-manifolds of dimension 6 with 4 fixed points,Hui Li,2024-12-22,http://arxiv.org/abs/2412.17873v2,http://arxiv.org/pdf/2412.17873v2
2412.16697v1,Sasaki structures on general contact manifolds,"Katarzyna Grabowska, Janusz Grabowski, Rouzbeh Mohseni",2024-12-21,http://arxiv.org/abs/2412.16697v1,http://arxiv.org/pdf/2412.16697v1
2412.16356v1,On Lagrangian Tori in $S^2\times S^2$,Han Lou,2024-12-20,http://arxiv.org/abs/2412.16356v1,http://arxiv.org/pdf/2412.16356v1
2412.16342v2,Dirac products and concurring Dirac structures,"Pedro Frejlich, David Martínez Torres",2024-12-20,http://arxiv.org/abs/2412.16342v2,http://arxiv.org/pdf/2412.16342v2
2412.14926v3,Quantum chaos on the separatrix of the periodically perturbed Harper model,"Alice C. Quillen, Abobakar Sediq Miakhel",2024-12-19,http://arxiv.org/abs/2412.14926v3,http://arxiv.org/pdf/2412.14926v3
2412.16223v1,Generalizing symplectic topology from 1 to 2 dimensions,"Ronen Brilleslijper, Oliver Fabert",2024-12-18,http://arxiv.org/abs/2412.16223v1,http://arxiv.org/pdf/2412.16223v1
2412.11265v1,Symplectization of certain Hamiltonian systems in fibered almost-symplectic manifolds,"Francesco Fassò, Nicola Sansonetto",2024-12-15,http://arxiv.org/abs/2412.11265v1,http://arxiv.org/pdf/2412.11265v1
2412.08007v1,Geometric Deformation of Quantum Mechanics,"Ivan G. Avramidi, Roberto Niardi",2024-12-11,http://arxiv.org/abs/2412.08007v1,http://arxiv.org/pdf/2412.08007v1
2412.06618v1,Minimal surfaces in the Riemannian product of surfaces,"Nikos Georgiou, Brendan Guilfoyle",2024-12-09,http://arxiv.org/abs/2412.06618v1,http://arxiv.org/pdf/2412.06618v1
2412.05457v1,Nakajima quiver bundles,"Lisa Jeffrey, Matthew Koban, Steven Rayan",2024-12-06,http://arxiv.org/abs/2412.05457v1,http://arxiv.org/pdf/2412.05457v1
2412.05257v1,Godbillon-Vey classes of regular Jacobi manifolds,Shuhei Yonehara,2024-12-06,http://arxiv.org/abs/2412.05257v1,http://arxiv.org/pdf/2412.05257v1
2412.03823v1,Legendrian non-squeezing via microsheaves,Eric Kilgore,2024-12-05,http://arxiv.org/abs/2412.03823v1,http://arxiv.org/pdf/2412.03823v1
2412.04437v1,Numerical invariants of normed matrix factorizations,"May Sela, Jake P. Solomon",2024-12-05,http://arxiv.org/abs/2412.04437v1,http://arxiv.org/pdf/2412.04437v1
2412.04451v2,Bordism and resolution of singularities,"Mohammed Abouzaid, Shaoyun Bai",2024-12-05,http://arxiv.org/abs/2412.04451v2,http://arxiv.org/pdf/2412.04451v2
2412.03663v1,Energy cascades and condensation via coherent dynamics in Hamiltonian systems,"Anxo Biasi, Patrick Gérard",2024-12-04,http://arxiv.org/abs/2412.03663v1,http://arxiv.org/pdf/2412.03663v1
2412.01492v1,Simultaneous symplectic reduction of quadratic forms into normal forms,"Rudra R. Kamat, Hemant K. Mishra",2024-12-02,http://arxiv.org/abs/2412.01492v1,http://arxiv.org/pdf/2412.01492v1
2412.00839v1,Relative simplicity of the universal coverings of transformation groups and Tsuboi's metric,"Morimichi Kawasaki, Mitsuaki Kimura, Hiroki Kodama, Yoshifumi Matsuda, Takahiro Matsushita, Ryuma Orita",2024-12-01,http://arxiv.org/abs/2412.00839v1,http://arxiv.org/pdf/2412.00839v1
2411.19887v2,Non-orderability and the contact Hofer norm,"Jakob Hedicke, Egor Shelukhin",2024-11-29,http://arxiv.org/abs/2411.19887v2,http://arxiv.org/pdf/2411.19887v2
2411.19636v1,On the degenerate Arnold conjecture on $\mathbb T^{2m}\times \mathbb C\mathbb P^n$,"L. Asselle, M. Starostka",2024-11-29,http://arxiv.org/abs/2411.19636v1,http://arxiv.org/pdf/2411.19636v1
2411.18837v1,Generalizing Hamiltonian Mechanics with Closed Differential Forms,"Nathan Duignan, Naoki Sato",2024-11-28,http://arxiv.org/abs/2411.18837v1,http://arxiv.org/pdf/2411.18837v1
2411.17988v1,On the integration of Manin pairs,"David Li-Bland, Eckhard Meinrenken",2024-11-27,http://arxiv.org/abs/2411.17988v1,http://arxiv.org/pdf/2411.17988v1
2411.17648v1,Deformations of calibrated subbundles in noncompact manifolds of special holonomy via twisting by special sections,Romy Marie Merkel,2024-11-26,http://arxiv.org/abs/2411.17648v1,http://arxiv.org/pdf/2411.17648v1
2411.17212v3,Geometric structures on Weil bundles: Canonical differential-geometric constructions,"S. Tchuiaga, A. Ndiaye, C. Khoule, R. A. M. Mohameden",2024-11-26,http://arxiv.org/abs/2411.17212v3,http://arxiv.org/pdf/2411.17212v3
2411.17509v1,On the affine invariant of hypersemitoric systems,"Konstantinos Efstathiou, Sonja Hohloch, Pedro Santos",2024-11-26,http://arxiv.org/abs/2411.17509v1,http://arxiv.org/pdf/2411.17509v1
2411.16631v1,A note on integrabiliy of Hamiltonian systems on the co-adjoint Lie groupoids,"Ghorbanali Haghighatdoost, Rezvaneh Ayoubi",2024-11-25,http://arxiv.org/abs/2411.16631v1,http://arxiv.org/pdf/2411.16631v1
2411.16543v1,Fourier transforms and a filtration on the Lagrangian cobordism group of tori,Álvaro Muñiz-Brea,2024-11-25,http://arxiv.org/abs/2411.16543v1,http://arxiv.org/pdf/2411.16543v1
2411.14657v1,Fukaya Algebra over $\mathbb{Z}$: I,Mohamad Rabah,2024-11-22,http://arxiv.org/abs/2411.14657v1,http://arxiv.org/pdf/2411.14657v1
2411.12551v1,"Symplectic Geometry, Poisson Geometry, and Beyond","Ivan Contreras, Diego Martinez, Nicolas Martinez, Diego Rodriguez",2024-11-19,http://arxiv.org/abs/2411.12551v1,http://arxiv.org/pdf/2411.12551v1
2411.11997v2,Mechanical presymplectic structures and Marsden-Weinstein reduction of time-dependent Hamiltonian systems,"I. Gutierrez-Sagredo, D. Iglesias Ponte, J. C. Marrero, E. Padrón",2024-11-18,http://arxiv.org/abs/2411.11997v2,http://arxiv.org/pdf/2411.11997v2
2411.10348v1,"Integral-integral affine geometry, geometric quantization, and Riemann-Roch","Mark Hamilton, Yael Karshon, Takahiko Yoshida",2024-11-15,http://arxiv.org/abs/2411.10348v1,http://arxiv.org/pdf/2411.10348v1
2411.10568v2,On Banyaga's conjecture on the group of symplectic homeomorphisms,"Carole Madengko, Stephane Tchuiaga, Franck Houenou",2024-11-15,http://arxiv.org/abs/2411.10568v2,http://arxiv.org/pdf/2411.10568v2
2411.10269v1,Mapping class group orbit closures for Deroin-Tholozan representations,"Yohann Bouilly, Gianluca Faraco, Arnaud Maret",2024-11-15,http://arxiv.org/abs/2411.10269v1,http://arxiv.org/pdf/2411.10269v1
2411.09530v1,Discrete Dirac structures and discrete Lagrange--Dirac dynamical systems in mechanics,"Linyu Peng, Hiroaki Yoshimura",2024-11-14,http://arxiv.org/abs/2411.09530v1,http://arxiv.org/pdf/2411.09530v1
2411.08806v1,Numerically flat foliations and holomorphic Poisson geometry,"Stéphane Druel, Jorge Vitório Pereira, Brent Pym, Frédéric Touzet",2024-11-13,http://arxiv.org/abs/2411.08806v1,http://arxiv.org/pdf/2411.08806v1
